id,title,description,cat1IDs,cat2IDs,cat3IDs,cat4IDs,cat5IDs,cat6IDs,cat7IDs,cat8IDs,cat9IDs,cat10IDs,cat11IDs,cat12IDs,cat13IDs,cat14IDs,cat15IDs,cat16IDs,cat17IDs,cat18IDs
32443,Thông tư liên tịch 10/2013/TTLT-BTP-BCA-TANDTC-VKSNDTC-BTC,"Hướng dẫn áp dụng một số điều của Bộ luật Hình sự về các tội phạm trong lĩnh vực thuế, tài chính - kế toán và chứng khoán","6157,11708",,,17782,,,,"6157,14832,28026",,,,,,,,,,
37582,Thông tư liên tịch 80/2013/TTLT-BTC-BNN,"Hướng dẫn chế độ quản Iý, sử dụng kinh phí sự nghiệp thực hiện bảo vệ và phát triển rừng",21010,,87657,,"12413,12944,21010,23641",135633,,"12462,14475,15706,16523,18433,18564,19842,25749,27583,27847,30378",,,,,,,,,,
46757,Thông tư liên tịch 27/2013/TTLT-BNNPTNT-BYT-BGDĐT,"Hướng dẫn phân công, phối hợp giữa ba ngành Nông nghiệp và Phát triển nông thôn, Y tế, Giáo dục về thực hiện Chương trình mục tiêu quốc gia Nước sạch và Vệ sinh  môi trường nông thôn giai đoạn 2012 - 2015",23836,,,,"12706,12944,23641,23836,27829",140230,,17190,,,,,,,,,,
37579,Thông tư liên tịch 67/2013/TTLT-BTC-BYT,Quy định quản lý và sử dụng kinh phí thực hiện Chương trình muc tiêu quốc gia Vệ sinh an toàn thực phẩm giai đoạn 2012 - 2015,"21010,23836",,,12826,"12413,21010,23836,27829",129074,,"11862,14140,14283,16718,16750,18135,18433,19414,19415,20632,21004,24521,25018,25025,25465,25989,26550,26922,27296,27444,27620,28093",,,,,,,,,,
37160,Thông tư liên tịch 68/2013/TTLT-BTC-BLĐTBXH,Quy định quản lý và sử dụng kinh phí thực hiện Dự án 3 và Dự án 4 của Chương trình mục tiêu quốc gia Giảm nghèo bền vững giai đoạn 2012-2015,"21010,23836",,,"11625,25149","21010,23836",122437,,"14140,14283,18135,18433,19415,24521,25018,25025,25465,25902,25989,26922,27296,28093",,,,,,,,,,
37575,Thông tư liên tịch 51/2013/TTLT-BTC-BVHTTDL,Quy định việc quản lý và sử dụng kinh phí ngân sách nhà nước thực hiện Chương trình mục tiêu quốc gia về văn hóa giai đoạn 2012-2015,"21010,23836",,,24407,"12413,12820,21010,23836",128033,,"19401,19414,20996,23259,24521,25018,25465,25902,25989,26550,27510,27620",,,,,,,,,,
37576,Thông tư liên tịch 48/2013/TTLT-BTC-BLĐTBXH,Quy định quản lý và sử dụng kinh phí thực hiện Đề án trợ giúp người khuyết tật giai đoạn 2012-2020,"12413,21010",,,,"12413,21010,30409",154772,,"11862,14140,14283,18433,20996,23894,24521,25018,25025,25188,25212,25465,25989,26516,26922,27218,27284,27296,27620,27796,28093,30394",,,,,,,,,,
37572,Thông tư liên tịch 40/2013/TTLT-BTC-BGDĐT,"Hướng dẫn quản lý, sử dụng kinh phí thực hiện Chương trình mục tiêu quốc gia giáo dục và đào tạo giai đoạn 2012 - 2015","12706,21010,23836",,,,"12413,12706,21010,23836",161774,,"11706,11862,12462,16267,16750,18124,18433,18654,19414,19842,24008,25025,25361,25465,25749,25989,26051,26171,26297,26550,26692,26750,27564,27847,28093,30411",,,,,,,,,,
30406,Thông tư liên tịch 09/2013/TTLT-BGDĐT-BTC-BNV,Hướng dẫn thực hiện chi hỗ trợ ăn trưa cho trẻ em mẫu giáo và chính sách đối với giáo viên mầm non tại Quyết định 60/2011/QĐ-TTg ngày 26 tháng 10 năm 2011 của Thủ tướng Chính phủ quy định chính sách phát triển giáo dục mầm non giai đoạn 2011-2015,27028,,,19257,"12413,27742",,,"6138,12382,12735,12862,14037,19647,24203,27615",,,,,,,,,,
43536,Thông tư liên tịch 03/2013/TTLT-BTNMT-BTC-BKHĐT,"Hướng dẫn cơ chế quản lý nguồn vốn
Chương trình Hỗ trợ ứng phó với biến đổi khí hậu",21010,,,,"12413,12677,21010,24618",,,"14482,23849,24558",,,,,,,,,,
30394,Thông tư liên tịch 20/2013/TTLT-BTC-BYT,Quy định quản lý và sử dụng kinh phí thực hiện Chương trình mục tiêu quốc gia Dân số và Kế hoạch hóa gia đình giai đoạn 2012-2015,"21010,23836",,,24366,"12413,21010,23836,27829",129074,,"14283,27444,27487",,,,,,,,,,
43834,Thông tư liên tịch 02/2013/TTLT-BLĐTBXH-BCA-VKSNDTC-TANDTC,"Hướng dẫn việc thu thập, quản lý, cung cấp và sử dụng
số liệu về người chưa thành niên vi phạm pháp luật","13949,14833,14835,23879",,,,"13949,14833,14835,23879,30409",,,"6157,18433,28093",,,,,,,,,,
30323,Thông tư liên tịch 10/2013/TTLT-BNNPTNT-BKHĐT,"Hướng dẫn quản lý, sử dụng vốn đầu tư từ ngân sách nhà nước thực hiện Kế hoạch bảo vệ và phát triển rừng giai đoạn 2011 - 2020 theo Quyết định số 57/QĐ-TTg ngày 09/01/2012 của Thủ tướng Chính phủ",25749,,,,"12944,23641,24618,25749",140230,,"13394,25634,26171,27060,27309,27547,27583",,,,,,,,,,
42264,Thông tư liên tịch 04/2013/TTLT-BNNPTNT-BTC-BKHĐT,"Hướng dẫn chế độ quản lý, sử dụng kinh phí ngân sách Nhà nước chi cho Chương trình mục tiêu quốc gia Nước sạch và Vệ sinh môi trường nông thôn giai đoạn 2012-2015","6084,21010,23836",,,"13218,42261","6084,12413,12944,21010,23641,23836,24618",,,"12215,12775,18433,25326,25627,26550,27769,42259",,,,,,,,,,
30377,Thông tư liên tịch 02/2013/TTLT-BGTVT-BKHĐT-BTC,"Hướng dẫn quản lý, sử dụng kinh phí ngân sách nhà nước thực hiện đề án kiểm soát ô nhiễm môi trường trong hoạt động giao thông vận tải theo Quyết định số 855/QĐ-TTg ngày 06/06/2011 của Thủ tướng Chính phủ",21010,,,,"12413,12713,21010,24618",,,"18433,24258,25465,25538,25989",,,,,,,"14858,25227",,,
28087,Thông tư liên tịch 58/2012/TTLT-BGDĐT-BLĐTBXH,"Quy định điều kiện và thủ tục thành lập, hoạt động, đình chỉ hoạt động, tổ chức lại, giải thể trung tâm hỗ trợ phát triển giáo dục hòa nhập","18129,23779,25702,27600",,,,"12706,12769,18129,23779,25702,27460,27600",159100,,18433,,,,,,,,,,
33677,Thông tư liên tịch 230/2012/TTLT-BTC-BGTVT,"Hướng dẫn chế độ quản lý, sử dụng, thanh toán, quyết toán Quỹ bảo trì đường bộ","12333,18433,21010,23094,24966,27540",,,,"12333,18433,21010,23094,24966,27540",144882,,"12828,14475,18372,24560,26692,27847",,,,,,,,,,
30449,Thông tư liên tịch 225/2012/TTLT-BTC-BKHĐT-BTTTT,"Hướng dẫn quản lý, sử dụng kinh phí ngân sách nhà nước thực hiện Chương trình mục tiêu quốc gia đưa thông tin về cơ sở miền núi, vùng sâu, vùng xa, biên giới, hải đảo giai đoạn 2012-2015",20560,,,,"20560,24618",160622,,"12810,17192,23842,25989,26550,26793",,,,,,,,,,
107297,Thông tư liên tịch 219/2012/TTLT-BTC-BKHCN,Quy định quản lý tài chính thực hiện Chương trình quốc gia phát triến công nghệ cao đến năm 2020,,,,,,163741,,,,,,,,,,,,
37537,Thông tư liên tịch 02/2012/TTLT-UBDT-BTTTT-BVHTTDL,"Hướng dẫn thực hiện Quyết định số 2472/QĐ-TTg 
ngày 28 tháng 12 năm 2011 của thủ tướng chính phủ về việc cấp một số 
ấn phẩm báo, tạp chí cho vùng dân tộc thiểu số và miền núi, 
vùng đặc biệt khó khăn giai đoạn 2012-2015",,,,,"12783,12820,27838",147292,,"12735,13736,15755,19647,24203",,,,,,,,37538,,
70720,Thông tư liên tịch 30/2012/TTLT-BLĐTBXH-BNV-BNN&PTNT-BCT-BTTTT,Hướng dẫn trách nhiệm tổ chức thực hiện Quyết định số 1956/QĐ-TTg ngày 27 tháng 11 năm 2009 của Thủ tướng Chính phủ phê duyệt Đề án “Đào tạo nghề cho lao động nông thôn đến năm 2020”,,,,,27460,,,"12302,26314,26913",,,,,,,,,,
27854,Thông tư liên tịch 31/2012/TTLT-BCT-BKHĐT,Hướng dẫn xử lý cụm công nghiệp hình thành trước khi Quy chế quản lý cụm công nghiệp ban hành kèm theo Quyết định số 05/2009/QĐ-TTG ngày 19 tháng 8 năm 2009 của Thủ tướng Chính phủ có hiệu lực,24859,,,,"12974,24618,24859,26639",,24858,11611,,,,,,,,,,
113054,Thông tư liên tịch 31/2012/TTLT - BCT- BKHĐT,Hướng dẫn xử lý cụm công nghiệp hình thành trước khi Quy chế quản lý cụm công nghiệp ban hành kèm theo Quyết định số 105/2009/QĐ-TTg ngày 19 tháng 8 năm 2009 của Thủ tướng Chính phủ có hiệu lực,24859,,,,"12974,24618,24859,26639",137926,,,,,,,,,,113055,,
27824,Thông tư liên tịch 10/2012/TTLT-BCA-BQP-BTP-BTTTT-VKSNDTC-TANDTC,Hướng dẫn áp dụng quy định của Bộ luật Hình sự về một số tội phạm trong lĩnh vực công nghệ thông tin và viễn thông,6157,,,,"24585,25692",,,,,,,,,,,,,
30417,Thông tư liên tịch 17/2012/TTLT-BKHCN-BTC-BNV,"Sửa đổi, bổ sung Thông tư liên tịch số 06/2008/TTLT-BKHCN-BTC-BNV ngày 18/6/2008 hướng dẫn thực hiện Nghị định 80/2007/NĐ-CP ngày 19/5/2007 của Chính phủ về doanh nghiệp khoa học và công nghệ","13017,17741",,,,"11610,17741",,,"14832,20984",150958,,,,,,,,,
27877,Thông tư liên tịch 22/2012/TTLT-BLĐTBXH-BTNMT,"Hướng dẫn về quản lý và bảo vệ môi trường trong các cơ sở chăm sóc, nuôi dưỡng đối tượng thuộc ngành Lao động - Thương binh và Xã hội","11617,15512,16729,24258,26361,26682",,,25925,"11617,12677,12769,15512,16729,24258,25060,26361,26682",,,20860,,,,,,,,,,
27965,Thông tư liên tịch 141/2012/TTLT-BTC-BQP-BCA,"Hướng dẫn cơ chế hỗ trợ tài chính đối với doanh nghiệp trực tiếp phục vụ quốc phòng, an ninh tại Nghị định số 104/2010/NĐ-CP ngày 11/10/2010 của Chinh phủ","12073,16726,25738",,,,"12073,12413,16726,25738",,,"18433,19419",,,,,,,,,,
27769,Thông tư liên tịch 128/2012/TTLT-BTC-BLĐTBXH,"Sửa đổi, bổ sung một số điều của Thông tư liên tịch số 112/2010/TTLT-BTC- BLĐTBXH ngày 30/7/2010 của Bộ Tài chính - Bộ Lao động Thương binh và Xã hội về hướng dẫn quản lý và sử dụng kinh phí thực hiện Đề án ""Đào tạo nghề cho lao động nông thôn đến năm 2020"" theo Quyết định số 1956/QĐ-TT ngày 27/11/2009 của Thủ tướng Chính phủ.","21010,23836",,,,"12413,12769,21010,23836",123591,,26550,,,,,,,25627,,,
27726,Thông tư liên tịch 115/2012/TTLT-BTC-BLĐTBXH,"Quy định quản lý và sử dụng kinh phí thực hiện Đề án trợ giúp xã hội và phục hồi chức năng cho người tâm thần, người rối nhiễu tâm trí dựa vào cộng đồng giai đoạn 2011-2020.",21010,,,,"12413,12769,21010",,,"18433,20632,24517,24521,25465,25989,26550,27296,27487",,,,,,,,,,
27673,Thông tư liên tịch 03/2012/TTLT-BKHĐT-BNNPTNT-BTC,Hướng dẫn thực hiện Quyết định 147/2007/QĐ-TTg và Quyết định 66/2011/QĐ-TTg của Thủ tướng Chính phủ,"13394,27060",,29798,24021,"13394,27060","130155,130155",,"16679,26164",46393,,,,,,,46393,,
27764,Thông tư liên tịch 90/2012/TTLT-BTC-TTCP,"Quy định việc lâp dự toán, quản lý, sử dụng và quyết toán kinh phí được trích từ các khoản thu hồi phát hỉện qua công tác thanh tra đã thực nộp vào ngân sách nhà nước","21010,26353,26790",,,24498,"12413,21010,24590,26353,26790",118943,,"18433,19415,26790,27305,27325",,,,,,,,,,
71128,Thông tư liên tịch 05/2012/TTLT-BCA-BLĐTBXH-BTC,"Hướng dẫn thực hiện chế độ, chính sách đối với sĩ quan, hạ sĩ quan, 
chiến sĩ, công nhân viên chức công an theo Quyết định số 62/2011/QĐ-TTg
ngày 09 tháng 11 năm 2011 của Thủ tướng Chính phủ về chế độ, chính sách
đối với đối tượng tham gia chiến tranh bảo vệ tổ quốc, làm nhiệm vụ 
quốc tế ở Căm-pu-chi-a, giúp bạn Lào sau ngày 30 tháng 4 năm 1975 
đã phục viên, xuất ngũ, thôi việc",27066,,,,"12413,34814,35601",,,"25583,27066",,,,,,,,,,
27484,Thông tư liên tịch 14/2012/TTLT-BGDĐT-BLĐTBXH,"Hướng dẫn cơ chế phối hợp cung cấp thông tin cho Trang thông tin điện tử “Vay vốn đi học”, phục vụ quản lý công tác tín dụng đối với học sinh, sinh viên",,,,,"12706,12769,13028,13205",,,24587,,,,,,,,,,
140878,Thông tư liên tịch 35/2012/TTLT-BQP-BNV,"quy định các chức danh tương đương để xét khen thưởng đối với cán bộ chỉ huy, quản lý có quá trình cống hiến trong Quân đội nhân dân Việt Nam",25332,,,140877,"6153,12690,12805,25332,36126,138565,140873",,,"6153,10708,12805,18654,23644,25332,140873,140876",,,,,,,,,,
27437,Thông tư liên tịch 56/2012/TTLT-BTC-BLĐTBXH,Quy định quản lý và sử dụng kinh phí thực hiện Chương trình quốc gia về bình đẳng giới giai đoạn 2011-2015,,,,,"12413,12769,21010",,,"11862,17435,18433,20632,20996,23752,24517,24521,25018,25465,25989,26550",,,,,,,,,,
27351,Thông tư liên tịch 02/2012/TTLT-BTP-BGTVT,"Hướng dẫn việc đăng ký, cung cấp thông tin về cầm cố tàu bay,  thế chấp tàu bay, thế chấp tàu biển","14703,15068,18128,18131,25408",,,,"12713,12789,14703,15068,18128,18131,25408",134024,,"12107,14405",,,,,,,,,,
27498,Thông tư liên tịch 02/2012/TTLT/BVHTTDL-BTC,"Hướng dẫn quản lý, sử dụng kinh phí hỗ trợ từ ngân sách nhà nước cho hoạt động sáng tạo tác phẩm, công trình văn học nghệ thuật ở Trung ương và các Hội Văn học nghệ thuật địa phương giai đoạn 2011-2015",,,,,"12413,12820,21010",,,"18433,18456,19223,20996,25465",,,,,,,,,,
27362,Thông tư liên tịch 27/2012/TTLT-BTC-BLĐTBXH,"Quy định quản lý và sử dụng kinh phí thực hiện chế độ áp dụng biện pháp đưa vào cơ sở chữa bệnh, chế độ đóng góp và miễn, gỉảm, hỗ trợ đối với đối tượng trong cơ sở chữa bệnh và tổ chức cai nghỉện ma tuý tại gia đình và cộng đồng","18442,19676,21010,25855,26828",,"29840,29836","24472,24474","12413,12769,18442,19676,21010,25855,26828",46040,,"12326,13866,17601,17750,18433,25465",,,,,,,,,,
27487,Thông tư liên tịch 19/2012/TTLT-BTC-BKH&ĐT-BTTTT,Hướng dẫn quản lý và sử dụng kinh phí thực hiện Chương trình quốc gia về ứng dụng công nghệ thông tin trong hoạt động của cơ quan nhà nước,,,"87730,29819",24301,"12413,12783,14476,15066,18433,21010,24618",,,,,,,,,,,,,
168852,Thông tư liên tịch 19/2012/TTLT-BTC-BKHĐT-BTTTT,Hướng dẫn quản lý và sử dụng kinh phí thực hiện chương trình quốc gia về ứng dụng công nghệ thông tin trong hoạt động của cơ quan nhà nước,,,,24301,"12413,12783,14476,15066,18433,21010,24618,27957",,,,,,,,,,,,,
27361,Thông tư liên tịch 18/2012/TTLT-BTC-BTTTT,Hướng dẫn quản lý. sử dụng kinh phí hỗ trợ tác phẩm báo chí chất lượng cao ở Trung ương và địa phương giai đoạn 2011-2015,21010,,,,"12413,12783,21010",,,"18433,18456,19223,20996,25465,25989",,,,,,,,,,
79761,Thông tư liên tịch 03/2012/TTLT-BGDĐT-BTC-BLĐTB&XH,"HƯỚNG DẪN THỰC HIỆN CHÍNH SÁCH HỖ TRỢ VỀ HỌC TẬP ĐỐI VỚI TRẺ EM, HỌC SINH, SINH VIÊN CÁC DÂN TỘC RẤT ÍT NGƯỜI THEO QUYẾT ĐỊNH SỐ 2123/QĐ-TTG NGÀY 22 THÁNG 11 NĂM 2010 CỦA THỦ TƯỚNG CHÍNH PHỦ PHÊ DUYỆT ĐỀ ÁN PHÁT TRIỂN GIÁO DỤC ĐỐI VỚI CÁC DÂN TỘC RẤT ÍT NGƯỜI GIAI ĐOẠN 2010 - 2015",79759,,,,"12413,12706,34814",,,"11719,12462,12735,13736,15755,18433,24203",,,,,,,,,,
27358,Thông tư liên tịch 03/2012/TTLT-BGDĐT-BTC-BLĐTBXH,"Hướng dẫn thực hiện chính sách hỗ trợ về học tập đối với trẻ em, học sinh, sinh viên các dân tộc rất ít người theo Quyết định số 2123/QĐ-TTg ngày 22 tháng 11 năm 2010 của Thủ tướng Chính phủ phê duyệt Đề án phát triển giáo dục đối với các dân tộc rất ít người giai đoạn 2010 – 2015",,,,,"12413,12706,12769",153178,,"12462,12735,13736,15755,18433,24203",,,,,,,,,,
27223,Thông tư liên tịch 08/2012/TTLT-BTC-BTP,"Hướng dẫn về mức thu, chế độ thu, nộp, quản lý và sử dụng phí công chứng","12939,14916,16518,22443,23094",,,11690,"12413,12789,12939,14916,16518,22443,23094",,,"12939,14193,15938,22281,25787,26347",,,,,,,,83878,,
27519,Thông tư liên tịch 02/2012/TTLT-BGTVT-BKHĐT,"Hướng dẫn nội dung, trình tự lập quy hoạch tổng thể phát triển giao thông vận tải cấp tỉnh",,,,,"12713,12774,15330,24618",,,"12333,15068,18126,18131,19414,19476",,,,,,,,,,
27304,Thông tư liên tịch 43/2011/TTLT-BLĐTBXH-BYT,Hướng dẫn việc cấp giấy phép và quản lý hoạt động của các cơ sở cai nghiện ma túy tự nguyện,"20860,26900",,,,"12769,12978,20860,26900",,,"20860,25170",,,,,,,,,,
27243,Thông tư liên tịch 47/2011/TTLT-BCT-BTNMT,"Quy định việc quản lý nhập khẩu, xuất khẩu và tạm nhập - tái xuất các chất làm suy giảm tầng ô-dôn theo quy định của Nghị định thư Montreal về các chất làm suy giảm tầng ô-dôn","15610,16785",,,,"12677,12974,15610,16785,25060,25597,26639",172166,,,131576,,,,,,,"139672,133220,142381",,"139672,133220,142381"
100152,Thông tư liên tịch 09/2011/TTLT-BCA-BQP-BTP-NHNNVN-VKSNDTC-TANDTC,Hướng dẫn áp dụng quy định của Bộ luật hình sự về tội chứa chấp hoặc tiêu thụ tài sản do người khác phạm tội mà có và tội rửa tiền,,,,,,,,,,,,,,,,,,
27163,Thông tư liên tịch 211/2011/TTLT-BQP-BNNPTNT,Hướng dẫn phối hợp thực hiện quản lý nhà nước giữa Bộ Quốc phòng với Bộ Nông nghiệp và Phát triển nông thôn về hoạt động của lực lượng Cảnh sát biển và việc phối hợp hoạt động giữa lực lượng Cảnh sát biển với các lực lượng hữu quan thuộc Bộ Nông nghiệp và Phát triển nông thôn trên các vùng biển và thềm lục địa của nước Cộng hòa xã hội chủ nghĩa Việt Nam,25403,,,19821,"12944,23641,25403",144648,,,,,,,,,,,,
